ID,Text,Label
1254163767476260864,"@Perpetualmaniac There are some good info about 5g in here:
China, 5G, And The Wuhan Coronavirus: The Emperor’s New Virus https://t.co/jAMTaKszVy via @lloydburrell",3
1246533740588826624,"Instacart says it plans to hire 300,000 gig workers over the next 3 months, more than doubling its current base, as demand surges for grocery delivery services due to the coronavirus pandemic forcing people to shop from home. https://t.co/xwa8Mt98bT",3
1247949437801861120,"@mikenieve @IanChisolm @theline4two @Rick__War @eepdllc @goknickstape @TruePG718 @knickprivilege @Freekeith @Byrons360 @2ForgetUs @stateofthenewy1 @AJTheManChild @MacksJulien @SquareBidness @JerrelXL @knickanator @Trace_AVP @Mikethejohnson @DonaldP47082631 @0oty_Mac @rahmmagick @BunchRegal @LooseJointny @BigFreezie @TheKOTShow @SBADJ1 @net_steven @Iam_P45 @Chuck1one @shamiek7 @ed_tsunoda @Ant4418 @Golfballl @RobertSParis1 @stalling_e @SwordsLiquidity @TMal761 @MrAlexCollins @miya90094826 @jaesofamous @CAU_59 @Jaelin_Taylor @JoelGlenn @YankeesKnicks99 @KnicksFTW_HOTK @NYK247_4EVER @Michael59413281 @BrettJKoppel @simonbalac Are you basing this on Dirk and Doncic?  Carlisle has zero patience for projects.  They have ""given up"" on more young players than NY has lol",3
1253470854505132034,"People thinking 5G is the cause of COVID-19 is exactly what's wrong with the world.  If people just took a few minutes to critically think about things, most of the world's problems wouldn't exist.",3
1248630952315805702,"""The now-regular 7pm applause from balconies to thank the countless health care workers that are the daily heroes of the #Coronavirus Pandemic, here in downtown Vancouver. A small, honestly-felt thing from people who wish we could do more to thank them.""-- https://t.co/cfE5pSnmZ6 https://t.co/8pwzlIKOsE",3
1242180597751205888,"Christ. Just muted someone who appears to reckon there’s a big world wide conspiracy involving 5G and the coronavirus. 

Imagine you’re prone to conspiracies and suddenly the world goes in lockdown it must be like “oh my god I was right”. Good lord.",2
1257373065845051400,"""If Attorney General William Barr says he’s more interested in looking at @Comey’s FISA abuses than leaking memos of his conversations with the president, there might yet be hope for our republic."" https://t.co/GF6Onlwqwf #MAGA #tcot",3
1246728287877050368,@NewScientistPod @newscientist @rowhoop @PennySarchet @GrahamLawton Is the 5G radiation the cause of this virus? And if the cause of the virus can not be trace those that mean is a man made virus from China ? That my question. What are the step being taken to investigate and put an end to this man made evil,3
1246971864745992195,The pandemic has taught us that conspiracy theorists won’t accept a fact even if it’s sitting inside their actual lungs.,3
1248969867052679169,Some coronavirus advice I've gleaned from folks who've worked in or studied other epidemics. Please take seriously and pass on to family and friends...,3
1245072811292528645,Is 5G really the cause of this Coronavirus or propaganda at work?,3
1258540967482634240,"The people that off me the most are not even those saying that 5g's wavelength can be harmful to humans, its those that said 5g caused COVID-19 , as in your phone will just ring and YOU GOT THE VIRUS Oga O stop disgracing your school fees #5GCoronavirus",2
1253972351034822657,Next person who say Coronavirus and 5G is personally getting yelled at by me. Do y’all not understand how got dang radiation works...?,3
1237185906253193218,"@RealHughJackman @iamjohnoliver @VancityReynolds @SethMacFarlane @howiemandel @SimonCowell @Sethrogen @CrippleThreat8 @PreacherLawson @TheDrewLynch @TaylorComedy Well, the highlight of that match was definiteyl Nigel Owens. He's gotta be Canadian! Did you hear all of the pleases and thank yous?! I knew he had a world record, but I never would have imagined it was for politeness! Brits and Yanks up next! GL, @Simoncowell!",1
1248835222948343810,"""This is not a major threat for the people of the United States, and this is not something that the citizens of the United States right now should be worried about.""",3
1258520910895566849,"The Invisible Rainbow : A History of Electricity and Life - Chapter 7, Acute Electrical Illness #5G #COVID #COVID19 #Influenza #Flu #EMF #Technology  https://t.co/8FpVSbiwnc via @YouTube",3
1247983723947143170,How’s everyone’s day going? Any new things you learned and how many levels have you gained already?,3
1246522711737880577,Anyone know where I can buy healing crystals to protect me from #Covid-19 that's being transmitted by the 5G towers? Thanks.,2
1247241364347277312,"Me: what's the link between 5G and coronavirus? 

Researchers: Go and do research and see mind blowing facts, there's more to science. 

🤦‍♂️🤦‍♂️🤦‍♂️",3
1253415759297933314,"So ...

1) People believing the Coronavirus if via 5G and can be delivered through your phone/computer
2) Gun shops w/lines around the block
3) A run on plywood at Home Depot to board up your house

Good job, America. Good job.",3
1256127040547323907,"@katdodd30 @1gurl2cups @FabsPasses Try reading the studies (&amp; science) cited in the books for yourself instead of vaguely remembering the points.  Zero studies back up any carnivore movement claims and none of them are long term anyways

Your claims about vegans are patently false, hence no reputable references",3
1253547242889400320,"@TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_Mulroney @globeandmail @nvanderklippe @cafreeland @Rory_Medcalf @RalphGoodale @JustinTrudeau @csiscanada @ASIO @FBI @AaronFriedberg @elyratner @FenellaSung1 @washingtonpost @DrBeeZee @comradewong @MichaelAuslen @Colinfreeze @HonJohnMcCallum @ianjamesyoung70 @CanadaChina @CanadaFP @CSIS @cse_cst @NSAGov @DHSgov @GCHQ @stevenchase @TorontoStar @nationalpost @jmohanmalik @MichaelDanbyMP @TheJusticeDept @WHNSC @PekingMike @S_Rabinovitch @StateDept @just_security @d_jaishankar Post on #Huawei in #Ottawa and #Markham and #Ontaro subsidies from 2014: ""More major (insidious, inscrutable?) investment"" https://t.co/lNAPP1ZQeX #MengWanzhou #5G #telecoms #cybersecurity #cyberespionage #FDI #CSIS #NSA #GAHQ #GCSB @ASDGovAu #smartphones",2
1243220847805886469,I can't get over the fact that there is a disturbingly large amount of stone-age luddites who think that 5G towers cause COVID-19,3
1246616526666465286,"WATCH: Director of WHO's health emergencies program: ""This is a reality check for every government on the planet. Wake up. Get ready ... You have a duty to your citizens. You have a duty to the world to be ready."" 

Latest: https://t.co/p12vJFIEb3 https://t.co/UorBv9ndxG",1
1256026986079752192,"Lies about Gates outpace 5G conspiracies

Bill Gates in 2019 when things were simpler.

Bill Gates is now the favorite target for coronavirus misinformation according to data compiled by the New York Times and Zignal Labs, a company that analyzes https://t.co/8UDyXCEaVH https://t.co/mu4YdlGMYK",1
1243204843432316928,"Please share this with your pastor. Pastor Matthew Ashimolowo isn’t mincing words. And trust me, if you ever believed 5G causes Coronavirus, you should be worried for your IQ. Born in London, expensive education, worldwide travel, only to believe that? Such an expensive tragedy! https://t.co/eFLQUzLJ3V",3
1248002250322014209,"Which word(s) from the list below best describes those who believe the deployment of 5G networks has caused or helped accelerate the spread of Covid-19?

""Coronavirus: 20 suspected phone mast attacks over Easter"" https://t.co/Y4uodiUYQG https://t.co/48pEE2rzV4",2
1247481577195610112,"Climate Huckster Al Gore Goes Full Science Denier, Falsely Claims Chi-Com Virus Linked to Global Warming 

Come on! He’s always been a Science Denier. 🙄
https://t.co/lrlCoY8KVC",1
1242694817160802304,"The anti vaxxers didn’t go away when the coronavirus hit, they just switched to saying the viruses aren’t real and everyone that’s sick is sick because of 5G cell phone towers",3
1244126862424576000,"Good morning

This is tweep Karo's news and these are the headlines.

Keri Hilson is giving conspiracies on how 5g caused corona.

People are questioning marriage because Toolz removed her husband's pictures and name from her insta bio.

For the news proper, check the trends.",3
1247285160527179776,5G may not cause coronavirus but I know the devil even when its disguise as the best data ever,2
1242911659133407235,i can’t believe i exist alongside people who think you can protest the coronavirus away...we’re never getting out 😭,3
1229439118385537027,"Pls lets just take a small break from trending 5G In Nigeria, #nakedchallenge #AfricansAreNotGuineaPigs Wuhan, Kanye etc. Lets do some 'follow me, I follow u' to ginger our spirit. Simply like &amp; Rt this tweet &amp; follow anyone who likes &amp; Rt. I need more followers o.💖🙏🥂🏖️🏠",3
1165811014891261953,"I am about to drop a fucking nuke on the telecom industry fuck having your 5G towers burned down. Be more worried about what I am about to publish...

Title: War Games: Tons Of Studies Suggests 5G Causes Adverse Effects In Humans, Animals And Insects SHUT THE F**K UP MSM! https://t.co/cnjJXsdn2k",3
1247329262547472386,At certain microwave wavelengths the 5G EMF radiation is dangerous to health - many studies on this. Research and make sure your eyes are open to what is happening all around us - attention diverted by Deep State cabal Covid nonsense. Narrative shift coming soon ... https://t.co/oBKQQD3m8I,3
1240278104595193859,"Post-Covid19, African countries should emerge borderless, block-chained, e-governance and edTech ready, at least one gov't backed e-commerce site, and may be 5G 😀.",3
1249785376513961984,"Click here to make money online by having a professional website and start selling health care products with fast delivery suppliers

https://t.co/zCexjGXw2H

#COVID19 #StayHome #SocialDistanacing #5G #bbcnews #StayAtHomeAndStaySafe #CoronaLockdown #sport #StarTrekPicard https://t.co/pmiNMJQsDT",3
1239626809865416704,"Why Australian white supremacists and neo-Nazis are ""delighted"" with the coronavirus outbreak. https://t.co/hoqbMRKUvj",3
1247044256935616512,"I am behind on times where did this notion of 5G creating the coronavirus come from? So with coronavirus being zoonotic, 5G caused it????",3
1245480726746656769,You wonder how people can deny climate change and then you see them denying the existence of a pandemic literally happening right now and then you stop wondering about anything anymore.,3
1247267923317731333,"COVID and a 5G connection? -  April 7, 2020  --No blanket assertions here. No claims that 5G technology 'activates the virus.' No across-the-board answers. Instead, several key... 
From @jonrappoport
https://t.co/4Fd1RM8Sbw",1
1255140617295822848,"It’s time to end this dangerous bulls***

Most the world affected by COVID19 does NOT have 5G

It’s preposterous conspiracy nonsense 

It’s diverting people from what they need to do to keep us all safe https://t.co/fxtIF2nf9W",1
1246331484077776896,"@KemiOlunloyo What do you have to say concerning the 5G and corona virus saga? 
Is there a connection between the two or just rumors? 
#kemiquarantineweekend",2
1254910098058604544,"thats a very gentle way of sayin, ITS ALL A FRAUD...but the 5G radiation aint...&amp; they're rollin that out as fast as they can go... https://t.co/lD2RDiza9k",3
1251443199165575168,"My attention has been drawn towards a new trend that have been on for some time.

Many people are saying since Excessive Consumption of Alcohol 🍺 is not good for the body, then they would shift to Soft Drinks/Soda 🥤 

Here it today
Here it now

#AskDrE",3
1246829578208894976,"NEWS- Chinese doctors to help Nigeria fight deadly coronavirus.

Nigerians: ""FG want to kill us. They are here to implement 5G network. We don't want them.""

NEWS-Governors lifts ban on religious activities...action may escalate coronavirus spread.

Nigerians: Crickets chirpping.",1
1246430562136580096,"@DPJHodges Hard work gives you COVID-19?

I have got to hand it to you Dan I didn't think that the 5G hoax could be topped but you're definitely up there.",3
1247458190863859712,Hahahaha seeing all these news articles that the coronavirus is giving people “hives” and other skin or TOE issues. Bitch its 5g not con19🤣,3
1247864535878377473,Long before Coronavirus there was news from different sources that 5G was on the way and would be very dangerous. Could this be the danger. We haven’t proven that yet but it may well be,3
1246582975065620485,Talk about 5G giving people corona whilst asking for donationsssssss and giftssssss https://t.co/CAhsRmYoZM,1
1247348342591565825,We're really in trouble in this country o. This 5G and all the Coronavirus conspiracy theories/cures has shown that we probably should reconsider our collective religion and become Amish.,3
1247275990365212673,"Let's agree the Chinese Mainland #CoronaVirus numbers:

- Do not capture     0% of cases
- Do not capture 100% of cases

Inaccuracy isn't always fraud.  So we look for signs of it. https://t.co/mQzhAFgccL",2
1245822031301677056,"Is there some correlation between #Coronavirus #Covid19 and #5G 

Fact Wuhan &amp; China is the most saturated geographical area with 5G radiation - The rest of the World is now installing 5G. Just saying. https://t.co/6djs7SBVQN",2
1247260149154267140,If someone could explain to me the logic of the conspiracy theory suggesting that 5G is causing/exacerbating covid-19 that would be great. Can we direct the energy invested into these theories into more positive and helpful things?,3
1247006529691111425,The same idiots who think 5G radio signals are dangerous considering Trump's suggestion of UV light as a cure for coronavirus. https://t.co/AyCgc1oFlH,3
1250974852611276805,10 days of darkness. Exactly what the underground military is experiencing rescuing the children. #Pray,3
1228939550417936384,"Breaking: #Coronavirus incubation could be as long as 27 days, not 14 or even 24, Chinese provincial government says -Reuters  https://t.co/QK89m71OAd https://t.co/em1cOZcYhi",3
1246066067128168449,...most of the people going in and out were actually Hong Kong residents. Then why should we close down the border to make entry and exit impossible for our own residents? In fact many Hong Kong people are still on the mainland or in other parts of the world...,3
1238866099783045120,"(Thread) 

Is it possible that the western oligarchs &amp; financial sector unleashed the Corona virus onto China to push for a universal digitized monetary system? 

#COVID19SouthAfrica",3
1245790079869521920,"Industry Dialogue: COVID Disruption is Proof That We Need to be Serious About 5G Networks in India
#Tech, Technology https://t.co/FolBiKbEEt",3
1258715314155552772,Ignorance is bliss! Talked to friends about 5g network being rolled out in Wuhan. Blank looks. What are we putting out there??? #genocide #COVIDIDIOTS #borisjohnsonpm,3
1255162389638590464,"""Telecommunications are a key part of our infrastructure – the crackpot conspiracies linking 5G and coronavirus must end"" - Matt Warman MP Minister for Digital and Infrastructure # stayconnected

https://t.co/5ERof2lS3u",2
1231942559745761281,"This is why I run a port of DreamShell (""...a Unix-like operating system, designed for the Sega Dreamcast video game console..."") as my go-to. https://t.co/3ajTiB0deu",3
1248270594514116609,In light of yesterday's news - the addition of several major Chinese tech/surveillance firms to a US export blacklist -  here's a map from my ongoing research project on where Chinese firms have exported surveillance &amp; policing systems: https://t.co/uoQQ0b2aNk,3
1242693424408641536,Best thing I ever did was create a burner Facebook account named “Taint Nuffim” to bully people who believe 5G causes COVID and Bill Gates is the Antichrist and the world is flat and vaccines cause autism.,1
1255893046237036546,Please take the time to read today’s special statement from Ottawa's Medical Officer of Health: https://t.co/gqwjsc7t17 https://t.co/WcuvLYyzAW,3
1248201930075226112,"""5G iS suCkInG OxYgEn OuT tHe AiR, AlTeRiNg Ur DnA aNd MaDe CoViD""

So how come 3G and 4G were perfectly fine to you people but 5G is a magical wizard laser? Dumbasses. https://t.co/pjrAwLj1Iw",3
1246136469749719051,@thesundaytimes Was harmful to the human cells inside the human body. 5g was launched on the first of november then 60 days later the outbreak of coronavirus kicks off in china then after it people in othere countries are sadly dropping like flys,3
1249289831730917376,"It All Make Sense They Knew The Risk Of That 5G Radiation Would Fuck Us Up Make Us Sick 🤒 And Maybe Even Die , So They Had To Have A Back Up Plan And Say That It’s The Coronavirus So It Won’t Seem Like It’s They’re Fault , &amp; So That They Won’t Be Sued￼ For Billions Of Dollars https://t.co/kxUrfL0dGd",3
1247078644570378246,"The release of #Apple’s #5G #iPhone could be delayed by a month to October due to #coronavirus outbreaks worldwide, media reports said. #iPhone12 https://t.co/3n3ZrJUjN5",1
1256128953812738049,MY GOD. THEY ARE USING A MANUFACTURED CRISIS TO JUSTIFY MORE ROBUST 5G AND EXPEDITED INSTALLATIONS!! PLEASE SHARE!!  https://t.co/O7hpyeh2Dx,3
1247389828024619010,"Stupid Alert:  Some brain-addled #Facebook posters claim #5G is causing #COVIDー19.  Was #SARSCoV2 caused by #4G? Did #0G  trigger the Spanish Influenza, or #SmokeSignals
cause the black death? #JustWondering",3
1249740507175149569,"#coronavirus Track&amp;Trace App 

Anyone know if there’s an App or product that can determine the strength of 5G 60GHz e/m radiation? THAT might become more interesting to assess localised correlations with respiratory problems 

@LondonLive",2
1248302525515784197,"@JoeySalads hey Joey.... What do you think about my opinion on this? 

CORONAVIRUS IS REALLY 5G COVER UP.  

Makes sense right? 5G's radiation must be MASSIVE and that makes people sick too....a lot more sense then what they said.... Think about it.",3
1242598674699616256,"@JeromeOConnor1 It doesn’t matter who manufactures it, 5G still uses millimetre wave frequencies and 60GHz frequency is especially dangerous. The Huawei angle is diversion. 5G is dangerous full stop. Trump has pushed on the gas for these installations plus he will endorse the Covid-19 vaccine.",1
1247533777196175361,Video of a nurse worked for 11 consecutive days kissing her fiancé through the glass goes viral on Chinese social media. Their plan of marrying on Valentine's day was disrupted as the bride-to-be is fighting in the frontline against #coronavirus. Salute to the medical staff! https://t.co/oDmdDFtsoo,1
1239342012874264581,"IF YOU'RE FROM MICHIGAN PLEASE SIGN. PLEASE. IT'S FREE TO SIGN. YOU CAN DONATE BY CHOICE. WE MUST STOP THIS.  #MichiganStrong
#DetroitStrong #Quarantine
 
Michigan State House: STOP 5G Cell Tower Deployment in Michigan - Sign the Petition! https://t.co/6Psau2QlDv via @Change",3
1246500633815003138,"COVID-19 may quickly deplete the world's supply of ventilators, respirators and other medical supplies.

Join a global effort to design and develop open-source solutions to this problem:  https://t.co/q2kT6su0rj

More info: https://t.co/WSM4yFmNvJ
(v/@hackaday) https://t.co/yyQ4swFBJu",3
1248318470367961089,"The @WHO #covid19 sit-reps are still showing 12 Feb data 🙄but these are the numbers 0400 GMT 13 Feb

#Coronavirus deaths in the past 24 hrs: 255!

Our projection is that deaths have just crossed the 1m mark! Scary times

 #武汉 #肺炎 #冠状病毒 #微博 #hkprotests #StandwithHK https://t.co/s5mbGJsg1i",3
1256828819941416960,Scientists have poured scorn on a viral conspiracy theory that suggests there is a link between 5G networks and the Covid-19 outbreak.,1
1246376894133649408,"It is now common knowledge that 5G base stations seriously compromise the immune system and that they play a crucial role in this pandemic plan of the dark forces:

https://t.co/OvBhaISmAG https://t.co/Ltluc8EvW7",3
1233017156331327490,People burned cell towers because of a conspiracy with 5G and corona virus... I knew people were dumb but wtf Lolol,2
1238381785223815169,PLEASE KNOW EVERYONE: Our governments are isolating/separating and demoralizing us for the purpose of eliminating us.  #5G is their main ambition... 4 major cities in Canada so far. #Coronavirus is an excellent diversion. .@JustinTrudeau,3
1258535860099670016,"Sometime this week, we got a report of a suspected #covid19 patient that was first treated at a health center then transferred but later died. There was also a report of a woman that fainted next day but no one knows are whereabouts as the community is on lockdown &amp; no one can",3
1249739173885390849,"@ChopBoardMarket This comment typifies the low standards of debate in our society at present, instead of exchanging opinions backed by reasoning and facts, people merely indulge in name-calling and shunning those with opposing arguments.",3
1253228096150528000,"I don’t get how people are allowed to come out with stories like ‘dogs eating bat meat may be reason for covid 19’ yet people can’t link 5g and corona together. Not sayin 5g has anything to do with it cos I don’t think that, but weird how you can blame anything other than that",1
1244390049950695424,Y’all still don’t know about tha 5g?🤦🏿‍♂️ Idk about corona virus but them 5g towers is fasho being built as y’all read this mf tweet. https://t.co/FM4nAjGNrK,2
1236212942212825088,Honestly gov knows exactly what they are doing w/ the virus and then of course the Election.,3
1233615375595659264,"@chuge26 @AngelyBelema @JesseLonnen @Huawei China 🇨🇳 will be held responsible for the menace of wuhan virus , the evidences are gathering and we can see how ready her citizens are .",1
1234311605594312705,Pastor Chris Oyakhilome identifies the relationship between 5G connectivity and Coronavirus Pandemic. Is it another conspiracy theory or a religious truth? https://t.co/xDbA7uOznG,3
1249494400410976257,created crime wave by patriotic thieves which may lend to a serious international incident #Hackers https://t.co/qstos6BBqv #RussianHacking,3
1232385716463656960,"@ShujaUH 5G Internet Technology Has Played Impactful Role In Fighting Coronavirus:ChinaThe newly commercialized #5G #technology has played a stellar role in healthcare, education, media n other fields fighting against #COVID19 Bt unfortunately #J&amp;K Are Fighting Back with 2G
@kansalrohit69",3
1245745316349042688,BAHAHAHAHA THERES A CONSPIRACY THEORY THAT 5G CAUSED COVID-19 AND BILL GATES IS DEVELOPING THE VACCINE TO PUT TRACKERS IN US,3
1240145199256535042,"@WinterfellT Oh something about him colluding with Greta Thunberg to build 5G masts to spread coronavirus so he can trick the world population into taking a vaccination which actually contains mind control drugs.

The usual bollocks you think ""they can't make it up"" except someone does 🙄",3
1246229605586857984,"Rapper Axel Leon Went Off On This One ""I Heard Jail Got The Covid Now Theres Poison In Our Cells &amp; Every 5G Tower Is Putting Poison In Our Cells"" - https://t.co/GZfCouO0Vt via @Worldstar #WSHH #WORLDSTAR",3
1247218249688928262,"@therangersbus @PatriotM1A777 @realDonaldTrump @WhiteHouse I don't think this is correct, they were VHF and UHF so in the Megahertz not Gigahertz ranges.  5g doesn't use large masts as it's not a ""bouncy"" signal it uses lots of small repeaters as it needs near ""line of sight"". The repeaters require far, far less energy than masts.",3
1248807455422734336,"One more person tests positive taking the total #Coronavirus positive cases in the state to 6. The person who tested positive today is a close contact of one of the 5 who earlier tested positive (All 5 patients have foreign travel history): Director of Health, Andhra Pradesh",2
1246266939518803968,"1/ The Hegelian fallout from the hype &amp; the underlying reasons for it all are what should be most concerning. Preppers were 😆 @ now it’s their 🕰 to shine.

2/🚨 #5G 60GHz which absorbs O2 should also concern everyone. 

#Covid_19 #CoronaVirusUpdate https://t.co/bqxc2SxrCL",3
1239273075755057158,My concern is that with the coronavirus epidemic causing increased demand for networks to increase bandwidth in place of travelling it will be very difficult to avoid 5G https://t.co/oPk5b7pSea,2
1246451602610720768,"As the U.S. and much of the world hunkers down to slow the spread of the coronavirus, some virus-related conspiracy theories are having a heyday. Specifically, a conspiratorial false claim that 5G technology is linked to COVID-19 gained ground. #IamVZ https://t.co/Zju994HJXb",3
1244232972468981760,Seriously. WTF is @thismorning going on about? Of course there's no link between 5G and coronavirus you fucking dolts,3
1246420621652897794,Rumors are out that 5G towers may have been a major reason why the coronavirus pandemic spread so fast and hurt so many. Read our analysis of the truth behind those rumors. https://t.co/EkMhHLYzsx https://t.co/hja4EovET6,3
1245399822758285312,"With trust comes peace of mind. Be like ‘Mr. Igboro’; free your mind with Airtel SmartTALK. Dial *315# and enjoy calls at a flat rate of 11k/s after a N7 access fee on the first call of the day.

#FreeYourMind
#AirtelSmartTalk https://t.co/f58wftrP63",3
1232636429689380864,"@corchem @ubikkgoat @PeterDClack @Samanth71003012 @AtomsksSanakan @D16584667 @3GHtweets @drwaheeduddin @tracemetalclean @NoelTurner194 @DMRDartford @Kenneth72712993 @TinFoilAwards @UreyZen @AOECOIN @RoyPentland @GillesnFio @TheDisproof @fcmfcs2019 @91996340e81d45a @GeoffSchuler @mentalmal1 @flyonthewall182 @MonkeyMyBack @sueytonius @BridgetAshmore @Plasticdoe @PolAnimalAus @MedBennett @glaser_holly @swcrisis @dianeclectica @dan613 @HMS_Indomitable @erlhel @JWildhardt @caerbannog666 @5_cambridge @ATomalty @toddynd @AndrewFleische7 @VWatcher56 @insulrpeninsula @thinks_about_it @Zane1968 @SylviaD32911201 @d_e_mol @PeterJrgen12 @RushhourP Is it? I thought a conspiracy theorist like you would know very well what ""they"" claim and thus can oppose it, was I wrong? 🤔",3
1246506567362588672,"@Em4ViKi @sarthak_kh30 @PeteLau @oneplus @OnePlus_Support I don't think they should reduce the processor capacity on that front, since OnePlus is known for it's speed.",3
1245106674429562891,"Is #5G technology bad for our health?

The term 5G refers to the 5th generation of #MobileTechnology. With promises of faster #browsing, #streaming, #download speeds, as well as better #connectivity. 

https://t.co/8VuAFhWUD4",3
1254104696861663233,WHY THE FUCK ARE PEOPLE ASSAULTING @WeAreOpenreach WORKERS FOR SUPPOSEDLY INSTALLING #COVIDー19 CAUSING #5G NETWORKS. OPENREACH DONT EVEN INSTALL THEM NOR DOES 5G  CAUSE CORONAVIRUS,2
1245820822394191876,"ABEG MY PEOPLE MKE UNA MAINTAIN 2METERS SOCIAL DISTANCING, IT IS VERY IMPORTANT, LET Us ALL FIGHT DIS COVID19 TOGETHER",3
1256871280839720960,"Boris Johnson, what u think about CCP China now? Anythings with CCP China is dangerous! Do you want to put all British in danger when adopting Huawei as 5G in UK? Does the Coronavirus have enough problems? https://t.co/alQHuqwfXv",3
1247204139152498697,"The world's gone mad

#covid19 caused by #5G #BillGates made it with The Chinese, he owns the patent, wants to depopulate the world with vaccines

Pandemics have always happened

American Flu, The Black Death, Ebola, Cholera, MERS, SARS, H1N1, all Bill Gates' work?",3
1250108946356088832,"Yeah, and next they'll make an antidote out of that whilst weakening the hell out of everyone's immune systems with the 5G &amp; militarised satellites, so that when the next round of this bioweapon comes around, people will be clamouring to get the vaccine.

https://t.co/YHkpkAWexi",3
1244607633681760256,"okay I watched the documentary that supposedly answers all my questions

it's not well made; it rambles with a vague connecting idea of the media being bad. the editing is sometimes laughably bad with weird audio cuts and inconsistent frame sizes

but beyond that it's just boring",3
1224680783073488896,Disturbance of the Immune System by Electromagnetic fields-A Potentially Underlying Cause for Cellular Damage and Tissue Repair Reduction Which Could Lead to Disease and Impairment #COVIDー19 #5G #coronavirus #ID2020 #QuarantineLife #Coronavirustruth  https://t.co/Iueq0hwLnD,3
1248331269819203587,"Coronavirus: 5G ‘certainly delayed’ in Europe and UK

Image copyright Getty Images Image caption Eric Xu said the current crisis would ""certainly"" delay 5G rollouts
The rollout of 5G mobile... https://t.co/gyFgOAlKIY https://t.co/Sr2ysDugCO",3
1245669769359081473,"i just wanted everyone to know that david the german videographer is VERY skeptical about what the government is telling us. he’s positive there is a bigger story and they’re hiding the facts. if anyone knows the deal, it’s david the german. https://t.co/oVvYq5GW5O",3
1248050221382111232,"Eamonn Holmes criticised for giving credence to Covid-19 5G conspiracy theory. @ITV
Get this dangerous idiot off your channel!
https://t.co/oCeXs5UVfI",1
1247304300092698626,"Health tip: If you run out of hand sanitizer, you can also disinfect your hands by putting them in a microwave for 10 seconds.",3
1249654068798242816,"5G conspiracists are bad, but the people who think COVID19 is caused by abortion legislation and is “God’s wrath” are much worse. #nzpol #Covid_19nz",1
1252917885686747136,"You are a moron and an idiot to believe that 5G is spreading Corona! COVID19 is transmitted from humans that are infected by others too stupid to cover their mouths when count or sneezing. These 5G protestors are just complete morons!
#COVID19",3
1234841769013137408,"@moxie 'First-World problems/'solutions', gotta love your capitalism-masters big-pharma vaccine-culling initiatives, novel indeed, espec' in era of 5G weaponry geek-Tech, again, controlled by our would-be life-masters, how about hearing: zero cases covid19 in countries NOT in Lockdown?""",1
1246573041158676481,5G network hummm if you look critically into this you will see that countries that have installed this network are the once that are highly touched with corona virus let scientists and physician goes in to this matter to see really what are the component used to come up with 5G,3
1248296496086355968,my mom officially told me that she believes that the #coronavirus happened because people started excreting out 5G waves... officially looking for a new family.,3
1248204330018025473,"Imagine being a virus specialist that treat coronavirus patients, or an engineer that install 5G infrastructure while being a member of pastor chris church.",3
1251568701284941825,"Where did the #brainfart that 5G masts are spreading #COVID19 come from? 
A) it’s nonsense. 
B) are people really that gullible?
and
C) The answer to B is yes they are and they should stand next to a 5G mast for the foreseeable future. 
Stop believing stupid stuff please!",1
1253444605502095360,"From bonus data to bill support: Everything Optus, Telstra and Vodafone are offering customers during the COVID-19 crisis - and how to get it.

https://t.co/yR5K3taSAN",1
1255410118965018625,"Watch as Nancy Pelosi struggles to answer a question from CNBC host Jim Cramer about what he described as “two societies” developing; one society that has to be out there risking themselves -- and another, safe at home, very rich. https://t.co/sqUj7qSA5X",1
1254186613950775298,"Are people seriously suggesting 5G has anything to do with Corona?

It seems people have misplaced their tin coil covered colanders......utterly batshit crazy.  There I said it!",3
1248046026369335296,"@780613 Have you heard of the pressure points video that apparently helps, PrEveNt covid-19 by boosting immune system",3
1249935884893458437,"I'm never on Facebook but my wife shows me stuff from there every now and again.

Apparently a lot of people believe 5G is really the cause of people dying and COVID-19 is a hoax.

People really believe this stuff.

Wow.",2
1242855594035425282,@clif_high According to Dr. Coldwell it is absolutely not a new flu virus going on. We will not get ill from it he says. But definately 5G would have been the big killer in Wuhan. But we’d been given the idea it is a virus that kills...,3
1246444801731506177,"There is SO MUCH disinformation out there.

Instead of believing everything our own political party leaders are telling us, it would behoove us to employ google and do some due diligence.",2
1246569248962555904,"This was too entertaining along with great, VALID info. Must watch for anyone with ears to hear.

Djehuty Maat'Ra - 5G &amp; COVID-19 https://t.co/6eQl5AHAVI via @YouTube",3
1230648480756125696,"A party room in Kwun Tong, which hosted hotpot meal by a family infected by #nCoV, has suspended business immediately with staff placed in self-quarantine. 

Medical sources said at least 9 from the family (~18 member) returned positive to #nCoV test.

https://t.co/TWiELqkVDJ https://t.co/brwzWbLfVX",3
1248493781407526916,"All These half baked  Covid-19 id caused by 5G ideas.
R1000 for anyone that can share a peer reviewed study that shows that. https://t.co/47BTH8kf5o",3
1247273898464489476,"This is one of the most straight forward and accurate vids on this #COVID19. Hopefully it will help some of y'all simpletons that think it's 5G or fake. 🤣😂😂
https://t.co/ZVasHnSFmM",3
1243184568544440320,"There is a lot of conspiracy crap around drawing false conclusions around 5g and linking it to Covid19. What if this is a concerted misdirection to allow the real evil to flourish, making us all part of 5g's internet of things?",1
